box_no,title,original_title,condition,dimensions,image_url,filename,source,has_metadata
,,,,,,19-93.jpg,tzigara,0
,,,,,,20-146.jpg,tzigara,0
,,,,,,8-100.jpg,tzigara,0
,,,,,,8-105.jpg,tzigara,0
,,,,,,8-107.jpg,tzigara,0
,,,,,,8-109.jpg,tzigara,0
,,,,,,8-111.jpg,tzigara,0
,,,,,,8-112.jpg,tzigara,0
,,,,,,8-113.jpg,tzigara,0
,,,,,,8-114.jpg,tzigara,0
,,,,,,8-115.jpg,tzigara,0
,,,,,,8-116.jpg,tzigara,0
,,,,,,8-63.jpg,tzigara,0
,,,,,,8-64.jpg,tzigara,0
,,,,,,8-65.jpg,tzigara,0
,,,,,,8-66.jpg,tzigara,0
,,,,,,8-67.jpg,tzigara,0
,,,,,,8-68.jpg,tzigara,0
,,,,,,8-69.jpg,tzigara,0
,,,,,,8-70.jpg,tzigara,0
,,,,,,8-71.jpg,tzigara,0
Cutie/nr:8-72,"Casa meşterului Antonie Mogoş(Imagine exterioară – vedere de ansamblu), desen",,,6329x4465 px,https://tzigara-samurcas.uauim.ro/static/box/display/08/08-072.jpg,8-72.jpg,tzigara,1
Cutie/nr:8-73,"Meşterul Antonie Mogoş(Portret), fotografie",,,4947x6067 px,https://tzigara-samurcas.uauim.ro/static/box/display/08/08-073.jpg,8-73.jpg,tzigara,1
Cutie/nr:8-75,"Casa meşterului Antonie Mogoş(În varianta reinstalată la Muzeul de Etnografie şi Artă Naţională (Bucureşti)), fotografie",,,7333x5035 px,https://tzigara-samurcas.uauim.ro/static/box/display/08/08-075.jpg,8-75.jpg,tzigara,1
Cutie/nr:8-77,"Casa meşterului Antonie Mogoş(Releveu – plan), desen",,,7114x5210 px,https://tzigara-samurcas.uauim.ro/static/box/display/08/08-077.jpg,8-77.jpg,tzigara,1
,,,,,,8-78.jpg,tzigara,0
,,,,,,8-79.jpg,tzigara,0
,,,,,,8-81.jpg,tzigara,0
,,,,,,8-82.jpg,tzigara,0
Cutie/nr:8-84,"Cula din Groşerea(Imagine exterioară), fotografie",,,7682x5823 px,https://tzigara-samurcas.uauim.ro/static/box/display/08/08-084.jpg,8-84.jpg,tzigara,1
,,,,,,8-86.jpg,tzigara,0
,,,,,,8-87.jpg,tzigara,0
,,,,,,8-88.jpg,tzigara,0
,,,,,,8-89.jpg,tzigara,0
,,,,,,8-90.jpg,tzigara,0
,,,,,,8-91.jpg,tzigara,0
,,,,,,8-92.jpg,tzigara,0
,,,,,,8-93.jpg,tzigara,0
,,,,,,8-94.jpg,tzigara,0
,,,,,,8-95.jpg,tzigara,0
,,,,,,8-96.jpg,tzigara,0
,,,,,,8-97.jpg,tzigara,0
,,,,,,8-98.jpg,tzigara,0
,,,,,,8-99.jpg,tzigara,0
,,,,,,9-10.jpg,tzigara,0
,,,,,,9-100.jpg,tzigara,0
,,,,,,9-102.jpg,tzigara,0
,,,,,,9-104.jpg,tzigara,0
,,,,,,9-12.jpg,tzigara,0
,,,,,,9-14.jpg,tzigara,0
,,,,,,9-15.jpg,tzigara,0
,,,,,,9-16.jpg,tzigara,0
,,,,,,9-18.jpg,tzigara,0
,,,,,,9-19.jpg,tzigara,0
,,,,,,9-21.jpg,tzigara,0
,,,,,,9-23.jpg,tzigara,0
,,,,,,9-24.jpg,tzigara,0
,,,,,,9-25.jpg,tzigara,0
,,,,,,9-26.jpg,tzigara,0
,,,,,,9-27.jpg,tzigara,0
,,,,,,9-29.jpg,tzigara,0
,,,,,,9-30.jpg,tzigara,0
,,,,,,9-31.jpg,tzigara,0
,,,,,,9-32.jpg,tzigara,0
,,,,,,9-33.jpg,tzigara,0
,,,,,,9-34.jpg,tzigara,0
,,,,,,9-35.jpg,tzigara,0
,,,,,,9-36.jpg,tzigara,0
,,,,,,9-37.jpg,tzigara,0
,,,,,,9-4.jpg,tzigara,0
,,,,,,9-40.jpg,tzigara,0
,,,,,,9-42.jpg,tzigara,0
,,,,,,9-44.jpg,tzigara,0
,,,,,,9-46.jpg,tzigara,0
,,,,,,9-48.jpg,tzigara,0
,,,,,,9-5.jpg,tzigara,0
,,,,,,9-50.jpg,tzigara,0
,,,,,,9-51.jpg,tzigara,0
,,,,,,9-52.jpg,tzigara,0
,,,,,,9-53.jpg,tzigara,0
,,,,,,9-54.jpg,tzigara,0
,,,,,,9-56.jpg,tzigara,0
,,,,,,9-6.jpg,tzigara,0
